date,process,workstation,characteristic,measurement_value,target,lsl,usl
2025-03-04,Manifold Leak Test,Line 3,Leak rate (sccm),0.528,0.5,0.0,1.0
2025-03-06,Manifold Leak Test,Line 3,Leak rate (sccm),0.5494,0.5,0.0,1.0
2025-03-06,Manifold Leak Test,Line 1,Leak rate (sccm),0.5953,0.5,0.0,1.0
2025-03-14,Manifold Leak Test,Line 3,Leak rate (sccm),0.4915,0.5,0.0,1.0
2025-03-04,Manifold Leak Test,Line 2,Leak rate (sccm),0.5333,0.5,0.0,1.0
2025-03-11,Manifold Leak Test,Line 3,Leak rate (sccm),0.5523,0.5,0.0,1.0
2025-03-21,Manifold Leak Test,Line 1,Leak rate (sccm),0.4713,0.5,0.0,1.0
2025-03-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.5123,0.5,0.0,1.0
2025-04-14,Manifold Leak Test,Line 1,Leak rate (sccm),0.4655,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 1,Leak rate (sccm),0.4943,0.5,0.0,1.0
2025-04-04,Manifold Leak Test,Line 2,Leak rate (sccm),0.484,0.5,0.0,1.0
2025-04-11,Manifold Leak Test,Line 1,Leak rate (sccm),0.4725,0.5,0.0,1.0
2025-04-01,Manifold Leak Test,Line 2,Leak rate (sccm),0.5011,0.5,0.0,1.0
2025-04-21,Manifold Leak Test,Line 2,Leak rate (sccm),0.5388,0.5,0.0,1.0
2025-04-01,Manifold Leak Test,Line 2,Leak rate (sccm),0.5364,0.5,0.0,1.0
2025-04-07,Manifold Leak Test,Line 2,Leak rate (sccm),0.4327,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 1,Leak rate (sccm),0.5055,0.5,0.0,1.0
2025-04-22,Manifold Leak Test,Line 2,Leak rate (sccm),0.4835,0.5,0.0,1.0
2025-04-21,Manifold Leak Test,Line 3,Leak rate (sccm),0.4932,0.5,0.0,1.0
2025-04-12,Manifold Leak Test,Line 1,Leak rate (sccm),0.4771,0.5,0.0,1.0
2025-04-03,Manifold Leak Test,Line 1,Leak rate (sccm),0.4921,0.5,0.0,1.0
2025-04-14,Manifold Leak Test,Line 2,Leak rate (sccm),0.4931,0.5,0.0,1.0
2025-04-25,Manifold Leak Test,Line 3,Leak rate (sccm),0.4718,0.5,0.0,1.0
2025-04-16,Manifold Leak Test,Line 1,Leak rate (sccm),0.4626,0.5,0.0,1.0
2025-04-23,Manifold Leak Test,Line 3,Leak rate (sccm),0.4756,0.5,0.0,1.0
2025-04-26,Manifold Leak Test,Line 3,Leak rate (sccm),0.4955,0.5,0.0,1.0
2025-04-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.5061,0.5,0.0,1.0
2025-04-04,Manifold Leak Test,Line 3,Leak rate (sccm),0.5135,0.5,0.0,1.0
2025-04-11,Manifold Leak Test,Line 3,Leak rate (sccm),0.4743,0.5,0.0,1.0
2025-04-23,Manifold Leak Test,Line 2,Leak rate (sccm),0.4969,0.5,0.0,1.0
2025-04-22,Manifold Leak Test,Line 3,Leak rate (sccm),0.5167,0.5,0.0,1.0
2025-04-05,Manifold Leak Test,Line 2,Leak rate (sccm),0.5226,0.5,0.0,1.0
2025-04-06,Manifold Leak Test,Line 3,Leak rate (sccm),0.487,0.5,0.0,1.0
2025-04-25,Manifold Leak Test,Line 3,Leak rate (sccm),0.4822,0.5,0.0,1.0
2025-04-11,Manifold Leak Test,Line 3,Leak rate (sccm),0.4942,0.5,0.0,1.0
2025-04-16,Manifold Leak Test,Line 1,Leak rate (sccm),0.4552,0.5,0.0,1.0
2025-04-11,Manifold Leak Test,Line 1,Leak rate (sccm),0.483,0.5,0.0,1.0
2025-04-20,Manifold Leak Test,Line 3,Leak rate (sccm),0.5103,0.5,0.0,1.0
2025-04-15,Manifold Leak Test,Line 2,Leak rate (sccm),0.5074,0.5,0.0,1.0
2025-04-17,Manifold Leak Test,Line 3,Leak rate (sccm),0.4808,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 1,Leak rate (sccm),0.495,0.5,0.0,1.0
2025-04-17,Manifold Leak Test,Line 3,Leak rate (sccm),0.4647,0.5,0.0,1.0
2025-04-23,Manifold Leak Test,Line 1,Leak rate (sccm),0.5092,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 1,Leak rate (sccm),0.4864,0.5,0.0,1.0
2025-04-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.4806,0.5,0.0,1.0
2025-04-10,Manifold Leak Test,Line 1,Leak rate (sccm),0.4781,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 2,Leak rate (sccm),0.4868,0.5,0.0,1.0
2025-04-25,Manifold Leak Test,Line 1,Leak rate (sccm),0.4756,0.5,0.0,1.0
2025-04-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.5078,0.5,0.0,1.0
2025-04-02,Manifold Leak Test,Line 1,Leak rate (sccm),0.4772,0.5,0.0,1.0
2025-04-12,Manifold Leak Test,Line 2,Leak rate (sccm),0.5351,0.5,0.0,1.0
2025-04-10,Manifold Leak Test,Line 1,Leak rate (sccm),0.5313,0.5,0.0,1.0
2025-04-05,Manifold Leak Test,Line 2,Leak rate (sccm),0.4627,0.5,0.0,1.0
2025-04-07,Manifold Leak Test,Line 3,Leak rate (sccm),0.4907,0.5,0.0,1.0
2025-04-02,Manifold Leak Test,Line 1,Leak rate (sccm),0.4697,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 3,Leak rate (sccm),0.4792,0.5,0.0,1.0
2025-04-15,Manifold Leak Test,Line 3,Leak rate (sccm),0.547,0.5,0.0,1.0
2025-04-11,Manifold Leak Test,Line 1,Leak rate (sccm),0.4797,0.5,0.0,1.0
2025-04-09,Manifold Leak Test,Line 2,Leak rate (sccm),0.4992,0.5,0.0,1.0
2025-04-21,Manifold Leak Test,Line 1,Leak rate (sccm),0.5044,0.5,0.0,1.0
2025-04-17,Manifold Leak Test,Line 2,Leak rate (sccm),0.4595,0.5,0.0,1.0
2025-04-21,Manifold Leak Test,Line 2,Leak rate (sccm),0.4638,0.5,0.0,1.0
2025-04-25,Manifold Leak Test,Line 1,Leak rate (sccm),0.4536,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 3,Leak rate (sccm),0.4629,0.5,0.0,1.0
2025-04-11,Manifold Leak Test,Line 2,Leak rate (sccm),0.4057,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 1,Leak rate (sccm),0.5045,0.5,0.0,1.0
2025-04-18,Manifold Leak Test,Line 1,Leak rate (sccm),0.5485,0.5,0.0,1.0
2025-04-22,Manifold Leak Test,Line 1,Leak rate (sccm),0.493,0.5,0.0,1.0
2025-04-26,Manifold Leak Test,Line 3,Leak rate (sccm),0.4474,0.5,0.0,1.0
2025-04-23,Manifold Leak Test,Line 3,Leak rate (sccm),0.47,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 3,Leak rate (sccm),0.4753,0.5,0.0,1.0
2025-04-28,Manifold Leak Test,Line 2,Leak rate (sccm),0.459,0.5,0.0,1.0
2025-04-17,Manifold Leak Test,Line 2,Leak rate (sccm),0.5137,0.5,0.0,1.0
2025-04-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.5123,0.5,0.0,1.0
2025-04-21,Manifold Leak Test,Line 1,Leak rate (sccm),0.455,0.5,0.0,1.0
2025-04-03,Manifold Leak Test,Line 2,Leak rate (sccm),0.5098,0.5,0.0,1.0
2025-04-03,Manifold Leak Test,Line 1,Leak rate (sccm),0.5331,0.5,0.0,1.0
2025-04-02,Manifold Leak Test,Line 3,Leak rate (sccm),0.5441,0.5,0.0,1.0
2025-04-05,Manifold Leak Test,Line 1,Leak rate (sccm),0.5721,0.5,0.0,1.0
2025-04-05,Manifold Leak Test,Line 1,Leak rate (sccm),0.4624,0.5,0.0,1.0
2025-04-06,Manifold Leak Test,Line 3,Leak rate (sccm),0.5709,0.5,0.0,1.0
2025-04-18,Manifold Leak Test,Line 1,Leak rate (sccm),0.4784,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 3,Leak rate (sccm),0.4714,0.5,0.0,1.0
2025-04-03,Manifold Leak Test,Line 2,Leak rate (sccm),0.4982,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 2,Leak rate (sccm),0.4717,0.5,0.0,1.0
2025-04-10,Manifold Leak Test,Line 1,Leak rate (sccm),0.5003,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 1,Leak rate (sccm),0.4502,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 2,Leak rate (sccm),0.4817,0.5,0.0,1.0
2025-04-06,Manifold Leak Test,Line 3,Leak rate (sccm),0.5261,0.5,0.0,1.0
2025-04-08,Manifold Leak Test,Line 2,Leak rate (sccm),0.487,0.5,0.0,1.0
2025-04-10,Manifold Leak Test,Line 3,Leak rate (sccm),0.4928,0.5,0.0,1.0
2025-04-15,Manifold Leak Test,Line 3,Leak rate (sccm),0.5025,0.5,0.0,1.0
2025-04-07,Manifold Leak Test,Line 2,Leak rate (sccm),0.5228,0.5,0.0,1.0
2025-04-28,Manifold Leak Test,Line 2,Leak rate (sccm),0.4405,0.5,0.0,1.0
2025-04-03,Manifold Leak Test,Line 2,Leak rate (sccm),0.5057,0.5,0.0,1.0
2025-04-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.4809,0.5,0.0,1.0
2025-04-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.4935,0.5,0.0,1.0
2025-04-15,Manifold Leak Test,Line 2,Leak rate (sccm),0.5195,0.5,0.0,1.0
2025-04-17,Manifold Leak Test,Line 3,Leak rate (sccm),0.4539,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 2,Leak rate (sccm),0.4592,0.5,0.0,1.0
2025-04-25,Manifold Leak Test,Line 1,Leak rate (sccm),0.4323,0.5,0.0,1.0
2025-04-27,Manifold Leak Test,Line 2,Leak rate (sccm),0.4727,0.5,0.0,1.0
2025-04-01,Manifold Leak Test,Line 2,Leak rate (sccm),0.5274,0.5,0.0,1.0
2025-04-14,Manifold Leak Test,Line 1,Leak rate (sccm),0.4852,0.5,0.0,1.0
2025-04-25,Manifold Leak Test,Line 2,Leak rate (sccm),0.4496,0.5,0.0,1.0
2025-04-20,Manifold Leak Test,Line 3,Leak rate (sccm),0.4745,0.5,0.0,1.0
2025-04-05,Manifold Leak Test,Line 3,Leak rate (sccm),0.4453,0.5,0.0,1.0
2025-04-24,Manifold Leak Test,Line 1,Leak rate (sccm),0.4559,0.5,0.0,1.0
2025-04-09,Manifold Leak Test,Line 2,Leak rate (sccm),0.5,0.5,0.0,1.0
2025-04-15,Manifold Leak Test,Line 2,Leak rate (sccm),0.4545,0.5,0.0,1.0
2025-04-15,Manifold Leak Test,Line 2,Leak rate (sccm),0.5211,0.5,0.0,1.0
2025-04-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.4866,0.5,0.0,1.0
2025-04-20,Manifold Leak Test,Line 2,Leak rate (sccm),0.4912,0.5,0.0,1.0
2025-05-23,Manifold Leak Test,Line 2,Leak rate (sccm),0.5254,0.5,0.0,1.0
2025-05-07,Manifold Leak Test,Line 1,Leak rate (sccm),0.5258,0.5,0.0,1.0
2025-05-07,Manifold Leak Test,Line 1,Leak rate (sccm),0.5084,0.5,0.0,1.0
2025-05-01,Manifold Leak Test,Line 3,Leak rate (sccm),0.5173,0.5,0.0,1.0
2025-05-24,Manifold Leak Test,Line 3,Leak rate (sccm),0.4871,0.5,0.0,1.0
2025-05-12,Manifold Leak Test,Line 2,Leak rate (sccm),0.5164,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.4822,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.4954,0.5,0.0,1.0
2025-05-12,Manifold Leak Test,Line 2,Leak rate (sccm),0.4847,0.5,0.0,1.0
2025-05-16,Manifold Leak Test,Line 2,Leak rate (sccm),0.4776,0.5,0.0,1.0
2025-05-21,Manifold Leak Test,Line 3,Leak rate (sccm),0.4686,0.5,0.0,1.0
2025-05-03,Manifold Leak Test,Line 2,Leak rate (sccm),0.5135,0.5,0.0,1.0
2025-05-02,Manifold Leak Test,Line 1,Leak rate (sccm),0.5463,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.5409,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 1,Leak rate (sccm),0.4465,0.5,0.0,1.0
2025-05-25,Manifold Leak Test,Line 2,Leak rate (sccm),0.5455,0.5,0.0,1.0
2025-05-09,Manifold Leak Test,Line 3,Leak rate (sccm),0.483,0.5,0.0,1.0
2025-05-12,Manifold Leak Test,Line 3,Leak rate (sccm),0.5187,0.5,0.0,1.0
2025-05-23,Manifold Leak Test,Line 2,Leak rate (sccm),0.4601,0.5,0.0,1.0
2025-05-21,Manifold Leak Test,Line 3,Leak rate (sccm),0.5009,0.5,0.0,1.0
2025-05-12,Manifold Leak Test,Line 3,Leak rate (sccm),0.5076,0.5,0.0,1.0
2025-05-02,Manifold Leak Test,Line 3,Leak rate (sccm),0.4376,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.519,0.5,0.0,1.0
2025-05-24,Manifold Leak Test,Line 1,Leak rate (sccm),0.5477,0.5,0.0,1.0
2025-05-08,Manifold Leak Test,Line 2,Leak rate (sccm),0.4886,0.5,0.0,1.0
2025-05-02,Manifold Leak Test,Line 2,Leak rate (sccm),0.5482,0.5,0.0,1.0
2025-05-21,Manifold Leak Test,Line 3,Leak rate (sccm),0.488,0.5,0.0,1.0
2025-05-22,Manifold Leak Test,Line 1,Leak rate (sccm),0.5284,0.5,0.0,1.0
2025-05-23,Manifold Leak Test,Line 3,Leak rate (sccm),0.4091,0.5,0.0,1.0
2025-05-21,Manifold Leak Test,Line 1,Leak rate (sccm),0.5894,0.5,0.0,1.0
2025-05-09,Manifold Leak Test,Line 3,Leak rate (sccm),0.5535,0.5,0.0,1.0
2025-05-15,Manifold Leak Test,Line 3,Leak rate (sccm),0.4843,0.5,0.0,1.0
2025-05-05,Manifold Leak Test,Line 2,Leak rate (sccm),0.4187,0.5,0.0,1.0
2025-05-08,Manifold Leak Test,Line 3,Leak rate (sccm),0.5066,0.5,0.0,1.0
2025-05-19,Manifold Leak Test,Line 3,Leak rate (sccm),0.4392,0.5,0.0,1.0
2025-05-27,Manifold Leak Test,Line 1,Leak rate (sccm),0.5127,0.5,0.0,1.0
2025-05-01,Manifold Leak Test,Line 1,Leak rate (sccm),0.5114,0.5,0.0,1.0
2025-05-25,Manifold Leak Test,Line 1,Leak rate (sccm),0.4588,0.5,0.0,1.0
2025-05-21,Manifold Leak Test,Line 3,Leak rate (sccm),0.5389,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.5267,0.5,0.0,1.0
2025-05-23,Manifold Leak Test,Line 3,Leak rate (sccm),0.5333,0.5,0.0,1.0
2025-05-03,Manifold Leak Test,Line 3,Leak rate (sccm),0.4957,0.5,0.0,1.0
2025-05-07,Manifold Leak Test,Line 2,Leak rate (sccm),0.4403,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.5334,0.5,0.0,1.0
2025-05-09,Manifold Leak Test,Line 3,Leak rate (sccm),0.4848,0.5,0.0,1.0
2025-05-10,Manifold Leak Test,Line 3,Leak rate (sccm),0.4413,0.5,0.0,1.0
2025-05-18,Manifold Leak Test,Line 3,Leak rate (sccm),0.5479,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.577,0.5,0.0,1.0
2025-05-10,Manifold Leak Test,Line 3,Leak rate (sccm),0.4938,0.5,0.0,1.0
2025-05-14,Manifold Leak Test,Line 3,Leak rate (sccm),0.5793,0.5,0.0,1.0
2025-05-28,Manifold Leak Test,Line 1,Leak rate (sccm),0.4989,0.5,0.0,1.0
2025-05-04,Manifold Leak Test,Line 3,Leak rate (sccm),0.4806,0.5,0.0,1.0
2025-05-19,Manifold Leak Test,Line 2,Leak rate (sccm),0.4708,0.5,0.0,1.0
2025-05-27,Manifold Leak Test,Line 1,Leak rate (sccm),0.559,0.5,0.0,1.0
2025-05-09,Manifold Leak Test,Line 3,Leak rate (sccm),0.465,0.5,0.0,1.0
2025-05-07,Manifold Leak Test,Line 3,Leak rate (sccm),0.5239,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.4736,0.5,0.0,1.0
2025-05-10,Manifold Leak Test,Line 1,Leak rate (sccm),0.4775,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.5354,0.5,0.0,1.0
2025-05-01,Manifold Leak Test,Line 1,Leak rate (sccm),0.4806,0.5,0.0,1.0
2025-05-03,Manifold Leak Test,Line 3,Leak rate (sccm),0.4796,0.5,0.0,1.0
2025-05-14,Manifold Leak Test,Line 3,Leak rate (sccm),0.5394,0.5,0.0,1.0
2025-05-14,Manifold Leak Test,Line 3,Leak rate (sccm),0.5575,0.5,0.0,1.0
2025-05-10,Manifold Leak Test,Line 3,Leak rate (sccm),0.5204,0.5,0.0,1.0
2025-05-14,Manifold Leak Test,Line 1,Leak rate (sccm),0.4699,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.4755,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 3,Leak rate (sccm),0.4985,0.5,0.0,1.0
2025-05-05,Manifold Leak Test,Line 1,Leak rate (sccm),0.5078,0.5,0.0,1.0
2025-05-16,Manifold Leak Test,Line 1,Leak rate (sccm),0.457,0.5,0.0,1.0
2025-05-17,Manifold Leak Test,Line 1,Leak rate (sccm),0.5235,0.5,0.0,1.0
2025-05-15,Manifold Leak Test,Line 3,Leak rate (sccm),0.4987,0.5,0.0,1.0
2025-05-27,Manifold Leak Test,Line 1,Leak rate (sccm),0.4287,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 1,Leak rate (sccm),0.4592,0.5,0.0,1.0
2025-05-02,Manifold Leak Test,Line 3,Leak rate (sccm),0.4758,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 1,Leak rate (sccm),0.4925,0.5,0.0,1.0
2025-05-09,Manifold Leak Test,Line 2,Leak rate (sccm),0.5688,0.5,0.0,1.0
2025-05-15,Manifold Leak Test,Line 3,Leak rate (sccm),0.5046,0.5,0.0,1.0
2025-05-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.4627,0.5,0.0,1.0
2025-05-28,Manifold Leak Test,Line 3,Leak rate (sccm),0.5039,0.5,0.0,1.0
2025-05-06,Manifold Leak Test,Line 1,Leak rate (sccm),0.4817,0.5,0.0,1.0
2025-05-10,Manifold Leak Test,Line 1,Leak rate (sccm),0.508,0.5,0.0,1.0
2025-05-13,Manifold Leak Test,Line 1,Leak rate (sccm),0.5179,0.5,0.0,1.0
2025-05-09,Manifold Leak Test,Line 1,Leak rate (sccm),0.5424,0.5,0.0,1.0
2025-05-11,Manifold Leak Test,Line 1,Leak rate (sccm),0.4944,0.5,0.0,1.0
2025-05-19,Manifold Leak Test,Line 1,Leak rate (sccm),0.5591,0.5,0.0,1.0
2025-05-16,Manifold Leak Test,Line 2,Leak rate (sccm),0.5307,0.5,0.0,1.0
2025-05-22,Manifold Leak Test,Line 1,Leak rate (sccm),0.4679,0.5,0.0,1.0
2025-05-01,Manifold Leak Test,Line 1,Leak rate (sccm),0.5813,0.5,0.0,1.0
2025-06-22,Manifold Leak Test,Line 3,Leak rate (sccm),0.4753,0.5,0.0,1.0
2025-06-26,Manifold Leak Test,Line 1,Leak rate (sccm),0.5652,0.5,0.0,1.0
2025-06-04,Manifold Leak Test,Line 1,Leak rate (sccm),0.5806,0.5,0.0,1.0
2025-06-17,Manifold Leak Test,Line 1,Leak rate (sccm),0.5043,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.4872,0.5,0.0,1.0
2025-06-17,Manifold Leak Test,Line 2,Leak rate (sccm),0.4992,0.5,0.0,1.0
2025-06-16,Manifold Leak Test,Line 2,Leak rate (sccm),0.5313,0.5,0.0,1.0
2025-06-25,Manifold Leak Test,Line 2,Leak rate (sccm),0.5516,0.5,0.0,1.0
2025-06-20,Manifold Leak Test,Line 2,Leak rate (sccm),0.5261,0.5,0.0,1.0
2025-06-11,Manifold Leak Test,Line 2,Leak rate (sccm),0.5091,0.5,0.0,1.0
2025-06-22,Manifold Leak Test,Line 2,Leak rate (sccm),0.5596,0.5,0.0,1.0
2025-06-11,Manifold Leak Test,Line 1,Leak rate (sccm),0.4941,0.5,0.0,1.0
2025-06-12,Manifold Leak Test,Line 3,Leak rate (sccm),0.5427,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.495,0.5,0.0,1.0
2025-06-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.521,0.5,0.0,1.0
2025-06-12,Manifold Leak Test,Line 2,Leak rate (sccm),0.5013,0.5,0.0,1.0
2025-06-26,Manifold Leak Test,Line 1,Leak rate (sccm),0.5034,0.5,0.0,1.0
2025-06-01,Manifold Leak Test,Line 2,Leak rate (sccm),0.4918,0.5,0.0,1.0
2025-06-28,Manifold Leak Test,Line 3,Leak rate (sccm),0.5541,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.479,0.5,0.0,1.0
2025-06-27,Manifold Leak Test,Line 1,Leak rate (sccm),0.4787,0.5,0.0,1.0
2025-06-01,Manifold Leak Test,Line 3,Leak rate (sccm),0.5821,0.5,0.0,1.0
2025-06-04,Manifold Leak Test,Line 3,Leak rate (sccm),0.5408,0.5,0.0,1.0
2025-06-09,Manifold Leak Test,Line 3,Leak rate (sccm),0.4192,0.5,0.0,1.0
2025-06-25,Manifold Leak Test,Line 1,Leak rate (sccm),0.485,0.5,0.0,1.0
2025-06-12,Manifold Leak Test,Line 2,Leak rate (sccm),0.4399,0.5,0.0,1.0
2025-06-20,Manifold Leak Test,Line 3,Leak rate (sccm),0.4711,0.5,0.0,1.0
2025-06-22,Manifold Leak Test,Line 2,Leak rate (sccm),0.392,0.5,0.0,1.0
2025-06-17,Manifold Leak Test,Line 2,Leak rate (sccm),0.5005,0.5,0.0,1.0
2025-06-22,Manifold Leak Test,Line 1,Leak rate (sccm),0.4642,0.5,0.0,1.0
2025-06-01,Manifold Leak Test,Line 3,Leak rate (sccm),0.5076,0.5,0.0,1.0
2025-06-27,Manifold Leak Test,Line 2,Leak rate (sccm),0.4467,0.5,0.0,1.0
2025-06-01,Manifold Leak Test,Line 3,Leak rate (sccm),0.5084,0.5,0.0,1.0
2025-06-12,Manifold Leak Test,Line 1,Leak rate (sccm),0.4904,0.5,0.0,1.0
2025-06-26,Manifold Leak Test,Line 3,Leak rate (sccm),0.5597,0.5,0.0,1.0
2025-06-11,Manifold Leak Test,Line 3,Leak rate (sccm),0.5565,0.5,0.0,1.0
2025-06-15,Manifold Leak Test,Line 1,Leak rate (sccm),0.5338,0.5,0.0,1.0
2025-06-20,Manifold Leak Test,Line 2,Leak rate (sccm),0.4936,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.5772,0.5,0.0,1.0
2025-06-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.4493,0.5,0.0,1.0
2025-06-12,Manifold Leak Test,Line 2,Leak rate (sccm),0.4547,0.5,0.0,1.0
2025-06-16,Manifold Leak Test,Line 3,Leak rate (sccm),0.5024,0.5,0.0,1.0
2025-06-28,Manifold Leak Test,Line 3,Leak rate (sccm),0.5869,0.5,0.0,1.0
2025-06-04,Manifold Leak Test,Line 3,Leak rate (sccm),0.4981,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.4988,0.5,0.0,1.0
2025-06-20,Manifold Leak Test,Line 1,Leak rate (sccm),0.4533,0.5,0.0,1.0
2025-06-23,Manifold Leak Test,Line 1,Leak rate (sccm),0.5396,0.5,0.0,1.0
2025-06-28,Manifold Leak Test,Line 3,Leak rate (sccm),0.5399,0.5,0.0,1.0
2025-06-19,Manifold Leak Test,Line 3,Leak rate (sccm),0.534,0.5,0.0,1.0
2025-06-17,Manifold Leak Test,Line 1,Leak rate (sccm),0.4827,0.5,0.0,1.0
2025-06-05,Manifold Leak Test,Line 2,Leak rate (sccm),0.4799,0.5,0.0,1.0
2025-06-26,Manifold Leak Test,Line 1,Leak rate (sccm),0.4587,0.5,0.0,1.0
2025-06-10,Manifold Leak Test,Line 3,Leak rate (sccm),0.5085,0.5,0.0,1.0
2025-06-18,Manifold Leak Test,Line 2,Leak rate (sccm),0.4664,0.5,0.0,1.0
2025-06-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.4629,0.5,0.0,1.0
2025-06-04,Manifold Leak Test,Line 2,Leak rate (sccm),0.4901,0.5,0.0,1.0
2025-06-22,Manifold Leak Test,Line 3,Leak rate (sccm),0.4878,0.5,0.0,1.0
2025-06-08,Manifold Leak Test,Line 1,Leak rate (sccm),0.486,0.5,0.0,1.0
2025-06-07,Manifold Leak Test,Line 1,Leak rate (sccm),0.5223,0.5,0.0,1.0
2025-06-25,Manifold Leak Test,Line 3,Leak rate (sccm),0.5083,0.5,0.0,1.0
2025-06-23,Manifold Leak Test,Line 1,Leak rate (sccm),0.495,0.5,0.0,1.0
2025-06-04,Manifold Leak Test,Line 2,Leak rate (sccm),0.5121,0.5,0.0,1.0
2025-06-23,Manifold Leak Test,Line 1,Leak rate (sccm),0.4696,0.5,0.0,1.0
2025-06-06,Manifold Leak Test,Line 2,Leak rate (sccm),0.5093,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 2,Leak rate (sccm),0.5109,0.5,0.0,1.0
2025-06-08,Manifold Leak Test,Line 3,Leak rate (sccm),0.4511,0.5,0.0,1.0
2025-06-09,Manifold Leak Test,Line 3,Leak rate (sccm),0.5414,0.5,0.0,1.0
2025-06-16,Manifold Leak Test,Line 3,Leak rate (sccm),0.4736,0.5,0.0,1.0
2025-06-04,Manifold Leak Test,Line 3,Leak rate (sccm),0.5087,0.5,0.0,1.0
2025-06-05,Manifold Leak Test,Line 3,Leak rate (sccm),0.5475,0.5,0.0,1.0
2025-06-21,Manifold Leak Test,Line 3,Leak rate (sccm),0.5389,0.5,0.0,1.0
2025-06-16,Manifold Leak Test,Line 1,Leak rate (sccm),0.5067,0.5,0.0,1.0
2025-06-26,Manifold Leak Test,Line 3,Leak rate (sccm),0.4923,0.5,0.0,1.0
2025-06-11,Manifold Leak Test,Line 1,Leak rate (sccm),0.5397,0.5,0.0,1.0
2025-06-19,Manifold Leak Test,Line 3,Leak rate (sccm),0.5298,0.5,0.0,1.0
2025-06-03,Manifold Leak Test,Line 3,Leak rate (sccm),0.4831,0.5,0.0,1.0
2025-06-11,Manifold Leak Test,Line 2,Leak rate (sccm),0.4767,0.5,0.0,1.0
2025-06-23,Manifold Leak Test,Line 3,Leak rate (sccm),0.4305,0.5,0.0,1.0
2025-06-24,Manifold Leak Test,Line 3,Leak rate (sccm),0.511,0.5,0.0,1.0
2025-06-13,Manifold Leak Test,Line 3,Leak rate (sccm),0.5025,0.5,0.0,1.0
2025-07-14,Manifold Leak Test,Line 1,Leak rate (sccm),0.5832,0.5,0.0,1.0
2025-07-08,Manifold Leak Test,Line 2,Leak rate (sccm),0.622,0.5,0.0,1.0
2025-07-04,Manifold Leak Test,Line 2,Leak rate (sccm),0.5412,0.5,0.0,1.0
2025-07-03,Manifold Leak Test,Line 1,Leak rate (sccm),0.6142,0.5,0.0,1.0
